clean_text,emotion_label,stress_label
habis beres kamar kerja random rumah,neutral,0.29
lelah hadap orang egois coba santai kampus keluarga,angry,0.7
duduk dengar musik coba santai malam keluarga,neutral,0.29
terima kasih beli moga suka guna bawa berkah ya,happy,0.19
cemas bareng teman keluarga,anxious,0.87
cemas pikir sumpah kampus,anxious,0.94
lelah,sad,0.84
khawatir kondisi jujur kantor,anxious,0.9
tonton youtube ya rumah,neutral,0.25
makan favorit bikin bahagia pikir,happy,0.24
lucu gue malu banget anjing bilang kangen kangen tidak ada peduli,anxious,0.71
kecewa banget hasil serius pagi,sad,0.64
terima kasih ya bikin hari banget pagi teman kantor,happy,0.1
tidak enak,sad,0.68
semangat abang,happy,0.17
sedih banget kampus keluarga,sad,0.72
malam pikir sedih banget asli teman kantor,sad,0.84
geram banget layan pas jalan teman kantor,angry,0.77
terima kasih ya bikin hari pikir kampus,happy,0.29
pas jalan keluarga,sad,0.78
lolos interview kerja coba santai kantor keluarga,happy,0.27
malam pikir sedih banget asli bareng teman,sad,0.57
produktif suasana hati bagus bareng teman,happy,0.1
minggu seru banget banget malam,happy,0.27
tugas selesai lega banget lucu kantor keluarga,happy,0.26
semangat rebah,happy,0.1
pagi isi semesta sujud zat acap lupa sombong balut pagi angin bisik lirih malaikat rahmat kirim kasih buta mata hati sedih jiwa letih raga rapuh rambut mutih,sad,0.63
lucu pagi teman kantor,neutral,0.22
baca berita santai ya malam teman kantor,neutral,0.38
lelah puas hasil bagus sumpah malam,happy,0.13
hilang semangat jujur pagi,sad,0.76
chapter sedih banget,sad,0.56
senyum pas jadi coba santai teman kantor,happy,0.19
ketoprak enak ya bang,neutral,0.34
kesal banget orang tidak tepat banget malam,angry,0.88
anxious banget meeting jujur kampus keluarga,anxious,0.95
ha kayak dendam bnaget,angry,0.97
bingung takut ambil putus lucu,anxious,0.86
sabar bohong banget asli kampus teman kantor,angry,0.69
baca berita santai pikir malam keluarga,neutral,0.32
istirahat sebentar serius bareng teman,sad,0.84
lelah puas hasil bagus kampus,happy,0.06
kesal banget random kampus,angry,0.74
kabar keluarga pagi rumah teman kantor,happy,0.14
coba santai malam teman kantor,neutral,0.3
kabar keluarga pagi banget teman kantor,happy,0.07
emosi lihat komentar orang jujur bareng teman teman kantor,angry,0.74
susah pindah on jadi kantor,sad,0.78
gara gara tidur panik akun ltmpt panik jurus kuliah,anxious,0.79
deg degan tunggu hasil umum banget asli pas jalan teman kantor,anxious,0.81
teman marah marah fan mu,neutral,0.36
cemas pikir rumah,anxious,0.94
lelah hadap orang egois sumpah kantor,angry,0.81
orang bikin emosi banget coba santai kampus,angry,0.65
suka line guardiannya kali versi thailand guardiannya bilang after all life is merely long term homestay kayak astaga mixed feelings banget pas dengar,happy,0.01
orang bikin emosi banget pagi,angry,0.88
kesal banget orang tidak tepat sumpah pas jalan,angry,0.74
tular tukang boonk tidak punya malu muka tembok cina,angry,0.98
pas jalan,neutral,0.33
februari ter shibal banget bikin jatuh jalan lihat orang sakit malu netral februari prik,angry,0.91
produktif suasana hati bagus jujur kantor,happy,0.11
baca berita santai sumpah pagi teman kantor,neutral,0.3
lelah puas hasil bagus ya pagi,happy,0.07
istirahat sebentar jujur rumah keluarga,sad,0.67
sedih banget pikir malam,sad,0.6
kosong banget bareng teman,sad,0.65
serius pas jalan teman kantor,neutral,0.28
lelah hadap orang egois pagi,angry,0.68
marah jujur kampus teman kantor,angry,0.82
alhamdulillah kakak jimin sembuh semangat biar sembuh,happy,0.17
bingung takut ambil putus ya bareng teman,anxious,0.73
ubah emosi hari,neutral,0.29
iya mending personal chat undang langsung semangat sender tidak malu malu ajak,neutral,0.36
kecewa banget hasil ya rumah,sad,0.6
istirahat sebentar kampus,sad,0.67
sumpah,neutral,0.28
pikir malam,sad,0.63
bodoh xixi,happy,0.05
cuaca lumayan panas pagi,neutral,0.22
kangen sedih overthinking lucu baca komen buku,sad,0.77
kecewa banget hasil banget pas jalan,sad,0.81
tidak suka tele tele phi enak terima kasih phi jangan bosan bosan kasih makan kawan kawan,happy,0.14
ayam mahal minyak masak mahal bahan mentah mahal nak harga kang customer marah serba salah tahu nak tahan niaga,sad,0.7
duduk dengar musik ya rumah teman kantor,neutral,0.25
marah kampus keluarga,angry,0.82
sabar bohong kampus,angry,0.88
berat banget jalan coba santai bareng teman,sad,0.61
kesal banget orang tidak tepat kantor,angry,0.83
lelah puas hasil bagus ya malam keluarga,happy,0.18
lolos interview kerja pikir rumah,happy,0.15
semangat juang receh pasar,happy,0.13
pagi semangat,happy,0.06
jangan lupa sarap min sedih butuh tenaga lucu,neutral,0.37
bingung takut ambil putus coba santai pas jalan,anxious,0.7
kesal banget orang tidak tepat rumah,angry,0.93
takut hasil jelek kantor teman kantor,anxious,0.84
bingung takut ambil putus pagi,anxious,0.76
anxious banget meeting sumpah pagi,anxious,0.81
berat banget jalan banget asli kantor teman kantor,sad,0.59
lucu bangkot bodoh,angry,0.9
geram banget layan pikir bareng teman teman kantor,angry,0.75
cemas random kampus,anxious,0.97
khawatir kondisi pikir rumah keluarga,anxious,0.71
istirahat sebentar malam,sad,0.73
malam pikir sedih kampus keluarga,sad,0.63
geram banget layan pikir bareng teman,angry,0.72
istirahat sebentar serius pagi,sad,0.73
gugup pikir pagi,anxious,0.9
orang bikin emosi banget pikir kampus teman kantor,angry,0.8
selesai makan siang sumpah pas jalan,neutral,0.37
ge kepala nyut nyut takut ledak,anxious,0.73
takut hasil jelek rumah,anxious,0.92
baca berita santai pikir rumah keluarga,neutral,0.33
dengar pastor jangan bicara al qur an lompat pagar nama jangan jadi bego,angry,0.92
besok jadwal meeting rutin ya pas jalan teman kantor,neutral,0.22
suka sudu suka garfu marah,neutral,0.32
cuaca lumayan panas pikir malam,neutral,0.23
duduk dengar musik jujur pas jalan,neutral,0.27
deg degan tunggu hasil umum jujur kantor,anxious,0.75
makan favorit bikin bahagia banget malam,happy,0.05
khawatir kondisi malam teman kantor,anxious,0.84
tonton youtube keluarga,neutral,0.3
kota suram banget kayak,neutral,0.32
emosi lihat komentar orang coba santai rumah teman kantor,angry,0.69
susah pindah on jadi banget asli,sad,0.67
pikir susah tidur random kantor,anxious,0.91
cuaca lumayan panas serius rumah keluarga,neutral,0.25
geram banget layan serius pagi,angry,0.84
iya episode tengah emosi dipermainkam pdnim episde,neutral,0.35
takut gagal presentasi besok random malam teman kantor,anxious,0.72
susah pindah on jadi ya kantor,sad,0.64
cemas pikir jujur kantor keluarga,anxious,0.74
gaji guru honorer sejahtera kerja penuh suruh pindah jabar,neutral,0.38
kesal banget bareng teman keluarga,angry,0.89
senang banget ketemu teman pikir keluarga,happy,0.13
duduk dengar musik pas jalan teman kantor,neutral,0.41
tugas selesai lega banget pikir malam,happy,0.22
tidak bisa gambar biar folls moots erti tidak kecewa diri gambar paksa sok gambar,sad,0.76
bingung takut ambil putus banget asli pagi,anxious,0.75
malam pikir sedih lucu kampus,sad,0.66
minggu sepi musik,sad,0.58
cemas pikir serius kantor keluarga,anxious,0.91
selesai makan siang bareng teman teman kantor,neutral,0.22
lelah jujur kantor teman kantor,sad,0.64
kabar keluarga pagi jujur kantor keluarga,happy,0.14
bingung takut ambil putus kantor keluarga,anxious,0.89
bikin banget asli kampus teman kantor,angry,0.87
besok jadwal meeting rutin lucu kantor keluarga,neutral,0.32
kabar semester,neutral,0.3
kabar keluarga pagi jujur kampus teman kantor,happy,0.12
takut gagal presentasi besok jujur malam keluarga,anxious,0.73
selesai makan siang kantor,neutral,0.33
tidak ada spesial rumah,neutral,0.34
lelah banget rumah,sad,0.81
marah banget kerja beranta banget asli,angry,0.88
senang banget ketemu teman pikir,happy,0.06
selamat pagi princess semangat giat jaga sehat ya,happy,0.06
sedih celana,sad,0.71
besok jadwal meeting rutin malam keluarga,neutral,0.34
sedih benar anjir lihat manchester united,sad,0.7
serah bodoh tidak suka benci kesal hilang,angry,0.85
tidak ngapasie,neutral,0.32
sumpah pas jalan teman kantor,neutral,0.22
hilang semangat serius kampus,sad,0.73
lolos interview kerja lucu rumah keluarga,happy,0.28
senyum pas jadi serius pagi,happy,0.05
baca berita santai ya kantor,neutral,0.28
tugas selesai lega banget pikir bareng teman,happy,0.06
gugup kantor keluarga,anxious,0.94
kecewa banget hasil random pas jalan,sad,0.64
senang banget ketemu teman serius malam,happy,0.23
cemas jujur kantor teman kantor,anxious,0.71
alhamdulillah banget cut off orang orang bikin sedih,neutral,0.28
ajar paham penuh barangkali obat baik cegah kecewa sakit hati,neutral,0.39
senyum pas jadi teman kantor,happy,0.14
besok jadwal meeting rutin kampus,neutral,0.38
kesal orang prasangka kerja seringkali tidak bisa konfirmasi kerja laku,neutral,0.21
hilang semangat banget,sad,0.73
sedih banget banget kantor,sad,0.64
tahun lihat shanks tarung direct message banget tonton ulang banget banget kerja ya tonton op tidak sih episode santai nontonnya,neutral,0.33
lelah puas hasil bagus coba santai kampus,happy,0.28
tidak ada spesial sumpah rumah teman kantor,neutral,0.23
lelah hadap orang egois lucu,angry,0.81
bad day sangat pun hak nak emosi kat orang profesional,angry,0.97
kesal banget random kampus,angry,0.77
orang bikin emosi banget lucu malam,angry,0.81
sedih banget teman gue,sad,0.64
makan favorit bikin bahagia coba santai kampus,happy,0.19
pikir susah tidur pikir rumah teman kantor,anxious,0.83
produktif suasana hati bagus sumpah kampus,happy,0.15
kesal banget ya rumah,angry,0.72
cemas ya pas jalan teman kantor,anxious,0.88
produktif suasana hati bagus banget kantor teman kantor,happy,0.15
pagi pergi sebentar minimarket banget asli kampus teman kantor,neutral,0.42
deg degan tunggu hasil umum jujur pagi,anxious,0.94
alhamdulillah tidak jadi malu sekian kali,happy,0.17
alas takut kena congorna guru menantu kena ajar,anxious,0.77
senang banget ketemu teman pikir kampus,happy,0.07
kucing gue steril cari kucing jalan biar dikawinin kucing gue jantan kucing gue suka main teras tetangga suka berak sembarang berisik tetangga marah banget,angry,0.93
kabar keluarga pagi ya kantor,happy,0.06
istirahat sebentar jujur kampus,sad,0.56
susah pindah on jadi coba santai bareng teman,sad,0.77
istirahat sebentar pikir bareng teman,sad,0.65
tugas selesai lega banget random pas jalan,happy,0.1
habis beres kamar kerja lucu kantor teman kantor,neutral,0.22
susah pindah on jadi banget pas jalan,sad,0.82
emosi lihat komentar orang pikir pagi,angry,0.95
berat banget jalan ya malam,sad,0.61
bingung takut ambil putus coba santai kampus teman kantor,anxious,0.96
lolos interview kerja sumpah rumah,happy,0.24
bingung takut ambil putus rumah,anxious,0.94
deg degan tunggu hasil umum jujur pagi keluarga,anxious,0.9
sepi basenya main pasir kucing,sad,0.62
pancing emosi pagi,angry,1.0
takut hasil jelek pikir bareng teman,anxious,0.89
bingung takut ambil putus lucu pas jalan,anxious,0.86
kecewa banget hasil pas jalan,sad,0.79
makan favorit bikin bahagia ya kampus,happy,0.21
enak banget tidur jam malam bikin gendut kulit bersih cerah,happy,0.07
emosi lihat komentar orang sumpah,angry,0.72
takut gagal presentasi besok pikir rumah,anxious,0.91
kesal banget orang tidak tepat random bareng teman,angry,0.75
kesal banget ya kantor keluarga,angry,0.93
minggu seru banget jujur,happy,0.14
kosong pikir kampus keluarga,sad,0.8
baca berita santai banget kampus,neutral,0.41
khawatir kondisi jujur kantor keluarga,anxious,0.73
cemas pikir coba santai pas jalan,anxious,0.88
hilang semangat lucu bareng teman,sad,0.78
terima kasih ya bikin hari pikir kampus,happy,0.18
tidak ada spesial serius kampus keluarga,neutral,0.38
sabar bohong coba santai pagi teman kantor,angry,0.76
susah pindah on jadi pikir malam,sad,0.56
marah banget asli kantor teman kantor,angry,0.95
bingung takut ambil putus banget bareng teman keluarga,anxious,0.76
bingung takut ambil putus pikir malam,anxious,0.91
lolos interview kerja rumah keluarga,happy,0.06
rayyan positif guys tante lemah banget dengar berita keponakan sakit hem sedih banget bantu tani anak bangun kasih tau kakak gatega,sad,0.68
senang banget ketemu teman coba santai teman kantor,happy,0.13
sabar bohong random pas jalan teman kantor,angry,0.72
kosong sumpah rumah,sad,0.55
duduk dengar musik pikir pagi teman kantor,neutral,0.4
sedih bestie habis makan tidak suruh minum moots,sad,0.62
lolos interview kerja ya pas jalan,happy,0.11
makan favorit bikin bahagia coba santai rumah teman kantor,happy,0.22
terima kasih ya bikin hari banget pagi keluarga,happy,0.07
lelah kantor keluarga,sad,0.85
tonton youtube rumah,neutral,0.27
cuaca lumayan panas jujur malam keluarga,neutral,0.35
minggu seru banget jujur kampus teman kantor,happy,0.14
semut semangat tidak semangat,happy,0.15
bangun puji tuhan kabar jimin,happy,0.16
hilang semangat lucu,sad,0.67
istirahat sebentar lucu pagi,sad,0.76
lelah hadap orang egois coba santai pagi,angry,0.74
lelah banget kantor teman kantor,sad,0.63
khawatir kondisi pagi keluarga,anxious,0.85
schapp daftar ut snm tidak sih trivia statistika inferensial distribusi normal distribusi gauss,neutral,0.3
cemas pikir sumpah pas jalan,anxious,0.74
anxious banget meeting banget asli pas jalan keluarga,anxious,0.97
halo halo kenal yuk darion main fc jungkook erti paham banget sikap jungkook jungkook versi baby versi talented banget orang talktive bubbly chat flirty manja suka pampering partner,neutral,0.37
produktif suasana hati bagus pikir keluarga,happy,0.11
bareng teman keluarga,sad,0.7
istirahat sebentar ya,sad,0.67
hilang semangat banget asli keluarga,sad,0.76
janji baik maaf ya jaga gabisaa benci,sad,0.52
takut gagal presentasi besok serius malam,anxious,0.82
minggu seru banget random rumah teman kantor,happy,0.26
takut percaya,anxious,0.78
senang banget ketemu teman ya kantor,happy,0.28
deg degan tunggu hasil umum malam,anxious,0.84
orang bikin emosi banget lucu kampus,angry,0.68
minggu seru banget ya malam,happy,0.22
takut gagal presentasi besok jujur,anxious,0.8
makan favorit bikin bahagia coba santai kampus,happy,0.16
sabar bohong pagi keluarga,angry,0.86
bingung takut ambil putus coba santai malam,anxious,0.85
cemas serius kantor,anxious,0.9
habis beres kamar kerja ya rumah,neutral,0.32
lolos interview kerja jujur kampus,happy,0.21
bikin pikir pagi,angry,0.9
cuaca lumayan panas bareng teman,neutral,0.21
kali beli kolbuk lucu banget ragu makenya,anxious,0.74
marah banget kerja beranta pagi keluarga,angry,0.89
istirahat sebentar pikir pagi keluarga,sad,0.69
bahas ngeri jalinsum jalan ato tol jahat tidak ada beda tugas nyali banding jahat,neutral,0.26
ziung mania mantap selamat ulang ya ngab pesona gue twibbon gue bahagia tambah usia cepat banding gue moga unforgettable senang habis bahagia,happy,0.16
kecewa banget hasil banget kantor keluarga,sad,0.79
hilang semangat lucu pas jalan,sad,0.67
makan favorit bikin bahagia banget asli,happy,0.16
marah kantor,angry,0.87
habis baca cerita kesini sedih curhat menang parah lucu,sad,0.7
orang bikin emosi banget ya rumah keluarga,angry,0.93
tonton youtube sumpah bareng teman,neutral,0.2
marah banget kerja beranta pas jalan teman kantor,angry,0.94
istirahat sebentar serius bareng teman,sad,0.56
berat banget jalan banget asli malam,sad,0.82
hai kak hwii don skip breakfast ya moga hari jalan lancar mudah urus jauh mara bahaya moga lindung tuhan janlup vitamin ya semangat janlup senyum hihi stay healthy always be happy have great day kak,happy,0.02
tugas selesai lega banget banget asli pagi keluarga,happy,0.07
ruang hening suara bising telinga suka sunyi ya kepala berisik,neutral,0.34
malam pikir sedih serius pagi,sad,0.81
cemas pikir sumpah,anxious,0.96
kali approach reject sedih siot depress natural killer takut natural killer approach kali effect after approach prob terima oke kau kali sedih malu marah and effect life kadang penat natural killer hadap,angry,0.91
salam tolong tangkap gemuk pakai mask menteri berani nak marah kawan kawan,neutral,0.39
sedih banget pagi,sad,0.7
personal order pbox bagi ya square kode sila langsung replay square langsung direct message kesini tunggu jam pm,neutral,0.28
selesai makan siang rumah,neutral,0.23
senang banget ketemu teman jujur keluarga,happy,0.25
senyum pas jadi lucu pas jalan teman kantor,happy,0.06
pikir susah tidur random bareng teman,anxious,0.81
pelihara kota tidak mampu bangun kota,neutral,0.39
lelah rumah,sad,0.6
ya allah ya atuh sepi tidak ada kakak,sad,0.61
takut gagal presentasi besok pikir bareng teman,anxious,0.95
pagi twit selamat awal sabtu semangat gebu awal aktivitas doa grafik covid tinggi stay aman jangan lupa jaga prokes ya,neutral,0.27
cuaca lumayan panas banget asli pagi,neutral,0.27
duduk dengar musik jujur kantor,neutral,0.37
kesal banget pikir pas jalan,angry,0.93
