clean_text,emotion_label,stress_label
anxious banget meeting ya rumah keluarga,anxious,0.7
marah banget kerja beranta lucu teman kantor,angry,0.77
tonton youtube serius kampus,neutral,0.44
hilang semangat lucu malam,sad,0.75
kesal banget orang tidak tepat ya kampus,angry,0.83
hilang semangat kantor,sad,0.63
lelah puas hasil bagus banget asli rumah teman kantor,happy,0.21
pikir susah tidur pikir bareng teman keluarga,anxious,0.97
kecewa banget hasil pikir pas jalan,sad,0.71
pas jalan keluarga,sad,0.78
lelah pas jalan keluarga,sad,0.58
kecewa banget hasil pikir pas jalan teman kantor,sad,0.72
cemas pikir pas jalan keluarga,anxious,0.79
selesai makan siang pikir pas jalan,neutral,0.28
selesai makan siang pikir pagi,neutral,0.27
gugup kampus,anxious,0.93
cemas malam,anxious,0.96
cemas pikir malam,anxious,0.86
marah banget kerja beranta rumah,angry,0.8
takut gagal presentasi besok rumah,anxious,0.92
kesal banget orang tidak tepat kantor,angry,0.83
orang bikin emosi banget serius kantor,angry,0.76
emosi lihat komentar orang jujur bareng teman,angry,0.72
makan favorit bikin bahagia sumpah kantor teman kantor,happy,0.16
kecewa banget hasil banget pas jalan,sad,0.7
gugup sumpah teman kantor,anxious,0.95
emosi lihat komentar orang random pas jalan teman kantor,angry,0.79
deg degan tunggu hasil umum ya bareng teman,anxious,0.87
tugas selesai lega banget pikir keluarga,happy,0.06
istirahat sebentar banget kantor keluarga,sad,0.73
lolos interview kerja random pas jalan keluarga,happy,0.22
pagi pergi sebentar minimarket banget kantor,neutral,0.24
besok jadwal meeting rutin pikir rumah keluarga,neutral,0.4
lelah pagi,sad,0.67
habis beres kamar kerja random malam,neutral,0.45
malam pikir sedih coba santai rumah,sad,0.82
cemas pikir,anxious,0.77
susah pindah on jadi coba santai rumah teman kantor,sad,0.8
kosong random bareng teman teman kantor,sad,0.79
kesal banget orang tidak tepat random,angry,0.69
lelah hadap orang egois pikir rumah keluarga,angry,0.9
lelah hadap orang egois ya pas jalan teman kantor,angry,0.9
senyum pas jadi kantor keluarga,happy,0.19
bingung takut ambil putus banget asli kampus keluarga,anxious,0.75
berat banget jalan pikir pas jalan teman kantor,sad,0.6
marah banget kerja beranta ya kampus,angry,0.68
deg degan tunggu hasil umum ya pagi keluarga,anxious,0.8
makan favorit bikin bahagia pikir pas jalan,happy,0.26
pagi pergi sebentar minimarket random bareng teman keluarga,neutral,0.27
coba santai rumah keluarga,neutral,0.38
senang banget ketemu teman coba santai keluarga,happy,0.05
deg degan tunggu hasil umum jujur bareng teman teman kantor,anxious,0.78
malam pikir sedih,sad,0.72
senyum pas jadi pikir rumah keluarga,happy,0.23
lelah puas hasil bagus rumah,happy,0.28
lolos interview kerja bareng teman,happy,0.05
marah banget rumah keluarga,angry,0.92
besok jadwal meeting rutin sumpah bareng teman keluarga,neutral,0.42
gugup serius pas jalan keluarga,anxious,0.79
random malam teman kantor,sad,0.69
ya bareng teman keluarga,sad,0.81
terima kasih ya bikin hari sumpah kantor teman kantor,happy,0.15
khawatir kondisi serius rumah,anxious,0.91
kesal banget orang tidak tepat coba santai kantor,angry,0.8
minggu seru banget pikir kampus teman kantor,happy,0.29
kesal banget coba santai,angry,0.79
baca berita santai pagi,neutral,0.28
kesal banget pagi,angry,0.71
sabar bohong malam teman kantor,angry,0.94
susah pindah on jadi pagi keluarga,sad,0.82
tidak ada spesial ya kampus,neutral,0.26
cuaca lumayan panas sumpah pas jalan teman kantor,neutral,0.23
istirahat sebentar serius malam teman kantor,sad,0.68
kabar keluarga pagi ya pas jalan keluarga,happy,0.23
pagi pergi sebentar minimarket pikir pagi,neutral,0.28
habis beres kamar kerja pagi,neutral,0.33
lolos interview kerja jujur bareng teman teman kantor,happy,0.12
deg degan tunggu hasil umum coba santai bareng teman,anxious,0.71
besok jadwal meeting rutin rumah keluarga,neutral,0.29
terima kasih ya bikin hari pikir malam teman kantor,happy,0.28
produktif suasana hati bagus sumpah,happy,0.23
besok jadwal meeting rutin lucu kampus,neutral,0.28
minggu seru banget jujur pas jalan keluarga,happy,0.23
takut hasil jelek serius pagi,anxious,0.86
pagi pergi sebentar minimarket banget malam,neutral,0.35
makan favorit bikin bahagia pikir pagi,happy,0.19
lelah puas hasil bagus sumpah keluarga,happy,0.16
pikir susah tidur pikir kampus teman kantor,anxious,0.89
tidak ada spesial coba santai kantor teman kantor,neutral,0.33
cemas pikir random kampus,anxious,0.71
baca berita santai pikir rumah keluarga,neutral,0.42
lelah puas hasil bagus ya malam,happy,0.11
lelah serius bareng teman,sad,0.65
kesal banget sumpah bareng teman keluarga,angry,0.65
selesai makan siang kantor,neutral,0.25
susah pindah on jadi jujur,sad,0.73
senang banget ketemu teman pas jalan,happy,0.29
kesal banget orang tidak tepat pikir pas jalan teman kantor,angry,0.83
terima kasih ya bikin hari sumpah rumah teman kantor,happy,0.08
bingung takut ambil putus jujur rumah keluarga,anxious,0.73
emosi lihat komentar orang lucu kantor,angry,0.95
bikin lucu bareng teman teman kantor,angry,0.88
sabar bohong random malam,angry,0.75
terima kasih ya bikin hari pikir rumah teman kantor,happy,0.16
banget kampus,sad,0.57
lolos interview kerja coba santai kantor,happy,0.27
cemas pikir kantor teman kantor,anxious,0.78
sabar bohong pikir bareng teman keluarga,angry,0.65
tidak ada spesial serius bareng teman,neutral,0.42
marah banget kerja beranta lucu pagi,angry,0.68
pagi pergi sebentar minimarket serius malam,neutral,0.35
marah lucu malam,angry,0.9
banget,neutral,0.26
terima kasih ya bikin hari lucu kampus teman kantor,happy,0.25
kesal banget random keluarga,angry,0.86
pagi pergi sebentar minimarket lucu pagi,neutral,0.3
malam pikir sedih malam,sad,0.82
malam pikir sedih malam,sad,0.84
kabar keluarga pagi pikir keluarga,happy,0.14
geram banget layan jujur kantor keluarga,angry,0.92
lelah coba santai rumah,sad,0.68
sedih banget sumpah pas jalan,sad,0.65
besok jadwal meeting rutin pikir kantor keluarga,neutral,0.36
sedih banget kantor,sad,0.74
bareng teman,sad,0.67
tonton youtube malam,neutral,0.23
bikin pikir malam keluarga,angry,0.73
geram banget layan random keluarga,angry,0.8
produktif suasana hati bagus coba santai pas jalan keluarga,happy,0.1
baca berita santai lucu bareng teman,neutral,0.3
kesal banget orang tidak tepat coba santai bareng teman,angry,0.87
bikin sumpah pagi,angry,0.86
lelah hadap orang egois lucu kampus,angry,0.69
kecewa banget hasil banget rumah teman kantor,sad,0.78
bingung takut ambil putus banget asli rumah,anxious,0.71
tonton youtube random kantor,neutral,0.31
besok jadwal meeting rutin kampus keluarga,neutral,0.31
makan favorit bikin bahagia pagi,happy,0.16
besok jadwal meeting rutin sumpah pagi,neutral,0.29
geram banget layan pikir kampus teman kantor,angry,0.94
sumpah pas jalan,neutral,0.26
lelah puas hasil bagus malam teman kantor,happy,0.13
tugas selesai lega banget banget bareng teman,happy,0.2
makan favorit bikin bahagia banget asli pas jalan,happy,0.05
takut gagal presentasi besok banget asli bareng teman,anxious,0.86
lolos interview kerja pagi teman kantor,happy,0.12
sedih banget pikir bareng teman teman kantor,sad,0.62
sedih banget rumah,sad,0.61
lelah puas hasil bagus kampus,happy,0.18
istirahat sebentar pikir kantor teman kantor,sad,0.6
kesal banget orang tidak tepat ya pas jalan keluarga,angry,0.91
pagi pergi sebentar minimarket jujur pagi keluarga,neutral,0.34
tidak ada spesial ya,neutral,0.36
takut gagal presentasi besok serius rumah keluarga,anxious,0.76
sedih banget random malam,sad,0.82
takut hasil jelek random malam teman kantor,anxious,0.74
senang banget ketemu teman banget malam keluarga,happy,0.28
takut gagal presentasi besok malam keluarga,anxious,0.79
tonton youtube serius malam,neutral,0.41
senang banget ketemu teman coba santai,happy,0.11
takut hasil jelek coba santai kampus,anxious,0.75
tonton youtube serius malam,neutral,0.29
senang banget ketemu teman random pas jalan keluarga,happy,0.12
istirahat sebentar malam,sad,0.7
kecewa banget hasil banget bareng teman,sad,0.77
duduk dengar musik banget bareng teman teman kantor,neutral,0.34
cemas jujur rumah keluarga,anxious,0.84
lelah ya malam,sad,0.8
khawatir kondisi lucu rumah keluarga,anxious,0.96
makan favorit bikin bahagia banget asli rumah,happy,0.28
cemas pikir sumpah bareng teman teman kantor,anxious,0.96
kabar keluarga pagi pikir malam,happy,0.09
tidak ada spesial banget asli kampus teman kantor,neutral,0.36
geram banget layan serius pas jalan,angry,0.94
sabar bohong banget asli bareng teman teman kantor,angry,0.68
tidak ada spesial banget asli pagi keluarga,neutral,0.29
kosong pikir pas jalan keluarga,sad,0.64
besok jadwal meeting rutin lucu kampus teman kantor,neutral,0.38
sedih banget banget asli,sad,0.84
baca berita santai sumpah teman kantor,neutral,0.4
lelah hadap orang egois sumpah bareng teman keluarga,angry,0.76
geram banget layan jujur kantor keluarga,angry,0.76
duduk dengar musik random rumah,neutral,0.28
sedih banget kampus,sad,0.61
khawatir kondisi pagi keluarga,anxious,0.97
marah pikir pas jalan,angry,0.72
habis beres kamar kerja pas jalan teman kantor,neutral,0.32
cuaca lumayan panas malam,neutral,0.42
besok jadwal meeting rutin jujur bareng teman teman kantor,neutral,0.24
geram banget layan pas jalan teman kantor,angry,0.84
orang bikin emosi banget pas jalan keluarga,angry,0.9
baca berita santai ya pas jalan,neutral,0.36
pikir susah tidur coba santai malam,anxious,0.92
emosi lihat komentar orang sumpah rumah,angry,0.9
tonton youtube lucu pas jalan,neutral,0.27
berat banget jalan sumpah,sad,0.71
orang bikin emosi banget pikir kampus,angry,0.73
selesai makan siang,neutral,0.23
lelah hadap orang egois lucu rumah,angry,0.68
lelah puas hasil bagus serius pas jalan,happy,0.22
kesal banget orang tidak tepat banget kampus,angry,0.73
istirahat sebentar random kampus,sad,0.67
anxious banget meeting lucu kampus,anxious,0.7
banget asli kampus,neutral,0.22
bingung takut ambil putus coba santai,anxious,0.75
tugas selesai lega banget lucu pas jalan,happy,0.1
lelah lucu pagi,sad,0.66
lelah puas hasil bagus coba santai kampus,happy,0.07
selesai makan siang jujur bareng teman teman kantor,neutral,0.36
sedih banget sumpah rumah keluarga,sad,0.65
berat banget jalan pikir pas jalan,sad,0.82
hilang semangat sumpah,sad,0.75
pagi pergi sebentar minimarket lucu rumah teman kantor,neutral,0.33
produktif suasana hati bagus coba santai pagi,happy,0.25
malam pikir sedih ya bareng teman,sad,0.76
besok jadwal meeting rutin pikir kampus teman kantor,neutral,0.24
pagi pergi sebentar minimarket banget asli bareng teman,neutral,0.28
berat banget jalan kantor keluarga,sad,0.71
senang banget ketemu teman kantor,happy,0.2
habis beres kamar kerja random pagi,neutral,0.45
marah jujur bareng teman,angry,0.69
emosi lihat komentar orang banget pas jalan teman kantor,angry,0.92
hilang semangat random kantor,sad,0.82
istirahat sebentar banget asli rumah,sad,0.68
anxious banget meeting banget asli pas jalan,anxious,0.94
kabar keluarga pagi serius kampus teman kantor,happy,0.07
kesal banget jujur rumah keluarga,angry,0.86
pikir susah tidur lucu pagi,anxious,0.94
bikin,angry,0.91
kosong ya pagi,sad,0.56
pas jalan,sad,0.59
takut gagal presentasi besok pas jalan,anxious,0.81
berat banget jalan ya pas jalan,sad,0.74
banget rumah teman kantor,sad,0.55
marah sumpah kantor,angry,0.67
malam pikir sedih coba santai pagi,sad,0.57
kecewa banget hasil banget asli,sad,0.61
bikin banget asli teman kantor,angry,0.89
senyum pas jadi pikir bareng teman,happy,0.29
besok jadwal meeting rutin sumpah kampus teman kantor,neutral,0.39
khawatir kondisi jujur kantor,anxious,0.89
pagi pergi sebentar minimarket sumpah pagi,neutral,0.26
kecewa banget hasil ya pagi teman kantor,sad,0.78
produktif suasana hati bagus coba santai pas jalan,happy,0.15
habis beres kamar kerja banget bareng teman,neutral,0.25
kabar keluarga pagi random pas jalan keluarga,happy,0.2
gugup banget rumah teman kantor,anxious,0.88
bingung takut ambil putus lucu bareng teman keluarga,anxious,0.88
senang banget ketemu teman pagi,happy,0.09
bikin serius kampus,angry,0.74
bikin lucu kampus,angry,0.9
anxious banget meeting banget bareng teman teman kantor,anxious,0.86
makan favorit bikin bahagia jujur kampus keluarga,happy,0.15
khawatir kondisi random kantor,anxious,0.78
takut gagal presentasi besok coba santai kantor,anxious,0.9
cuaca lumayan panas ya kantor,neutral,0.42
khawatir kondisi banget pagi,anxious,0.79
orang bikin emosi banget banget pagi keluarga,angry,0.8
tonton youtube pikir rumah teman kantor,neutral,0.25
besok jadwal meeting rutin random pagi keluarga,neutral,0.31
cemas pikir pagi keluarga,anxious,0.83
lolos interview kerja lucu,happy,0.22
pikir susah tidur rumah,anxious,0.95
tidak ada spesial pikir rumah,neutral,0.41
lolos interview kerja lucu pagi,happy,0.07
marah serius bareng teman,angry,0.79
cuaca lumayan panas serius kampus,neutral,0.44
kesal banget orang tidak tepat jujur bareng teman,angry,0.67
lelah puas hasil bagus pikir pagi teman kantor,happy,0.2
marah ya kampus keluarga,angry,0.75
susah pindah on jadi ya rumah,sad,0.63
marah banget kerja beranta serius pas jalan,angry,0.86
senyum pas jadi ya kantor,happy,0.06
kecewa banget hasil banget pas jalan,sad,0.56
lelah pikir pas jalan teman kantor,sad,0.57
senyum pas jadi malam keluarga,happy,0.23
duduk dengar musik coba santai malam keluarga,neutral,0.36
hilang semangat pikir rumah,sad,0.82
takut gagal presentasi besok serius pagi,anxious,0.91
minggu seru banget banget asli malam keluarga,happy,0.11
minggu seru banget random kantor,happy,0.26
duduk dengar musik sumpah malam teman kantor,neutral,0.41
kosong serius rumah,sad,0.62
sabar bohong jujur,angry,0.89
cuaca lumayan panas ya,neutral,0.35
bingung takut ambil putus pikir rumah,anxious,0.91
susah pindah on jadi lucu pas jalan keluarga,sad,0.8
gugup banget bareng teman,anxious,0.74
tugas selesai lega banget coba santai pas jalan,happy,0.13
lolos interview kerja banget rumah,happy,0.16
bareng teman teman kantor,neutral,0.27
senyum pas jadi banget asli,happy,0.22
baca berita santai pagi,neutral,0.41
habis beres kamar kerja kampus,neutral,0.29
marah random,angry,0.7
random kantor,neutral,0.23
duduk dengar musik pikir rumah teman kantor,neutral,0.42
susah pindah on jadi jujur kantor,sad,0.67
marah banget kerja beranta,angry,0.71
makan favorit bikin bahagia coba santai pagi,happy,0.22
minggu seru banget serius kantor keluarga,happy,0.23
senyum pas jadi lucu rumah,happy,0.18
malam pikir sedih jujur bareng teman,sad,0.56
lelah banget malam,sad,0.8
tidak ada spesial kantor keluarga,neutral,0.23
senang banget ketemu teman,happy,0.28
kabar keluarga pagi pikir kampus,happy,0.21
khawatir kondisi lucu pas jalan keluarga,anxious,0.96
kabar keluarga pagi lucu rumah,happy,0.24
senyum pas jadi coba santai keluarga,happy,0.25
terima kasih ya bikin hari rumah,happy,0.24
cemas pikir pikir pagi,anxious,0.81
deg degan tunggu hasil umum malam,anxious,0.7
marah banget asli rumah,angry,0.78
terima kasih ya bikin hari banget asli malam,happy,0.05
tugas selesai lega banget sumpah kampus,happy,0.3
lelah lucu rumah teman kantor,sad,0.73
marah banget kerja beranta bareng teman,angry,0.87
minggu seru banget serius kampus keluarga,happy,0.22
anxious banget meeting bareng teman teman kantor,anxious,0.98
marah random pagi,angry,0.65
selesai makan siang sumpah kampus keluarga,neutral,0.35
minggu seru banget jujur kantor,happy,0.16
lelah jujur kantor keluarga,sad,0.71
sabar bohong pikir malam,angry,0.94
lelah hadap orang egois serius pagi,angry,0.8
selesai makan siang banget asli pagi,neutral,0.21
selesai makan siang sumpah teman kantor,neutral,0.34
lelah ya kampus,sad,0.81
cemas sumpah kampus,anxious,0.92
minggu seru banget ya rumah keluarga,happy,0.07
geram banget layan kantor teman kantor,angry,0.84
geram banget layan random malam,angry,0.71
kosong sumpah kantor teman kantor,sad,0.6
habis beres kamar kerja coba santai malam,neutral,0.31
emosi lihat komentar orang random kampus,angry,0.72
khawatir kondisi banget kampus,anxious,0.85
takut hasil jelek sumpah pagi,anxious,0.76
besok jadwal meeting rutin banget malam,neutral,0.22
anxious banget meeting pas jalan teman kantor,anxious,0.86
terima kasih ya bikin hari kantor teman kantor,happy,0.19
lelah puas hasil bagus banget asli kampus keluarga,happy,0.17
baca berita santai ya kampus,neutral,0.32
lelah hadap orang egois serius kampus,angry,0.92
gugup banget bareng teman,anxious,0.97
takut gagal presentasi besok bareng teman teman kantor,anxious,0.93
lelah pikir rumah,sad,0.73
besok jadwal meeting rutin pikir pagi,neutral,0.21
pikir malam teman kantor,neutral,0.37
baca berita santai pikir malam keluarga,neutral,0.24
cemas pikir malam keluarga,anxious,0.86
susah pindah on jadi sumpah pas jalan,sad,0.69
lolos interview kerja pikir pagi,happy,0.15
lelah banget asli pagi,sad,0.84
